,ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,year_month,Station
13314, 0.0,-8.3, -3.9,2018-02,GRN
13315, 2.0,-8.1, -1.8,2018-03,GRN
13316, 13.0,-11.5, -1.5,2018-04,GRN
13317, 0.0,0.1, 10.6,2018-05,GRN
13318, 0.0,0.9, 6.0,2018-06,GRN
13319, 0.0,0.6, 11.2,2018-07,GRN
13320, 0.0,10.9, 21.7,2018-08,GRN
13321, 0.0,4.1, 13.6,2018-09,GRN
13322, 15.0,-3.5, 3.3,2018-10,GRN
13323, 36.0,0.4, 6.6,2018-11,GRN
13324, 1.0,-7.0, -3.6,2018-12,GRN
13325, 2.0,-6.4, 1.8,2019-01,GRN
13326, 17.0,-3.8, -1.1,2019-02,GRN
13327, 0.0,-12.9, -3.6,2019-03,GRN
13328, 0.0,-2.1, 7.6,2019-04,GRN
13329, 0.0,-2.1, 6.5,2019-05,GRN
13330, 0.0,8.1, 17.3,2019-07,GRN
13331, 19.0,7.9, 12.5,2019-08,GRN
13332, 0.0,8.2, 12.5,2019-09,GRN
13333, 0.0,-0.8, 6.7,2019-10,GRN
13334, 2.0,-2.6, 6.0,2019-11,GRN
13335, 0.0,-10.0, -4.2,2019-12,GRN
13336, 0.0,-7.9, 0.1,2020-01,GRN
13337, 49.0,-12.7, -0.4,2020-02,GRN
13338, 2.0,-10.0, -3.9,2020-03,GRN
13339, 0.0,-14.8, -5.3,2020-04,GRN
13340, 0.0,-3.0, 7.5,2020-05,GRN
13341, 0.0,1.4, 9.7,2020-06,GRN
13342, 8.0,3.4, 7.7,2020-07,GRN
13343, 0.0,12.3, 20.6,2020-08,GRN
13344, 2.0,8.9, 19.0,2020-09,GRN
13345, 0.0,11.9, 17.8,2020-10,GRN
13346, 1.0,2.4, 11.5,2020-11,GRN
13347, 0.0,-7.3, -0.8,2020-12,GRN
13348, 31.0,-3.4, -0.3,2021-01,GRN
13349, 11.0,-5.5, -0.9,2021-02,GRN
13350, 15.0,-4.7, -2.5,2021-03,GRN
13351, 0.0,-3.7, 1.9,2021-04,GRN
13352, 0.0,-1.8, 6.8,2021-05,GRN
13353, 1.0,8.8, 21.6,2021-06,GRN
13354, 0.0,13.7, 22.8,2021-07,GRN
13355, 0.0,14.9, 20.6,2021-08,GRN
13356, 0.0,2.5, 10.5,2021-09,GRN
13357, 0.1,-1.5, 4.1,2021-10,GRN
13358, 0.5,-4.9, 4.6,2021-11,GRN
13359, 65.4,-2.0, 3.7,2021-12,GRN
13360, 4.8,-16.2, -5.8,2022-01,GRN
13361, 1.1,-15.5, -8.0,2022-02,GRN
13362, 15.6,-3.2, 0.3,2022-03,GRN
13363, 0.7,-5.8, 0.0,2022-04,GRN
13364, 0.1,-1.5, 6.7,2022-05,GRN
13365, 4.3,3.0, 14.0,2022-06,GRN
13366, 0.0,7.3, 16.1,2022-07,GRN
13367, 0.1,11.9, 20.1,2022-08,GRN
13368, 0.0,13.6, 22.5,2022-09,GRN
13369, 0.0,8.4, 18.2,2022-10,GRN
13370, 0.3,-8.7, -3.7,2022-11,GRN
13371, 0.4,-24.8, -17.2,2022-12,GRN
13372, 0.1,-6.9, -3.8,2023-01,GRN
13373, 2.8,-13.2, -7.4,2023-03,GRN
13374, 2.4,-8.2, -0.6,2023-04,GRN
13375, 4.1,2.2, 10.1,2023-05,GRN
13376, 0.0,1.8, 14.0,2023-06,GRN
13377, 3.7,4.9, 14.2,2023-07,GRN
13378, 0.1,7.0, 16.5,2023-08,GRN
13379, 2.2,7.1, 18.4,2023-09,GRN
13380, 0.1,0.5, 9.6,2023-10,GRN
13381, 1.7,0.2, 4.9,2023-11,GRN
13382, 3.1,-7.2, -4.6,2023-12,GRN
13383, 0.0,-5.8, 0.0,2005-01,STV
13384, 4.6,0.6, 4.4,2005-02,STV
13385, 21.6,0.1, 5.7,2005-03,STV
13386, 46.3,-1.8, 3.9,2005-04,STV
13387, 0.0,5.8, 19.1,2005-05,STV
13388, 5.6,6.3, 11.6,2005-06,STV
13389, 2.0,7.9, 10.7,2005-07,STV
13390, 14.3,9.8, 22.8,2005-08,STV
13391, 0.0,10.6, 23.3,2005-09,STV
13392, 13.0,2.7, 11.8,2005-10,STV
13393, 14.0,0.0, 2.9,2005-11,STV
13394, 2.0,-6.9, -5.0,2005-12,STV
13395, 38.0,-0.2, 2.0,2006-01,STV
13396, 35.0,-1.1, 2.1,2006-02,STV
13397, 0.0,-2.6, 2.8,2006-03,STV
13398, 5.0,0.1, 3.8,2006-04,STV
13399, 4.6,-0.3, 9.6,2006-05,STV
13400, 41.7,9.0, 17.5,2006-06,STV
13401, 0.0,13.6, 29.2,2006-07,STV
13402, 0.0,9.1, 19.6,2006-08,STV
13403, 0.0,12.6, 30.3,2006-09,STV
13404, 1.0,5.3, 12.8,2006-10,STV
13405, 0.0,-0.9, 8.5,2006-11,STV
13406, 0.0,-4.7, 5.2,2006-12,STV
13407, 52.7,-1.0, 2.3,2007-01,STV
13408, 0.0,-0.4, 9.9,2007-02,STV
13409, 0.0,-9.3, 5.1,2007-03,STV
13410, 10.0,-3.3, 6.5,2007-04,STV
13411, 4.0,2.1, 11.2,2007-05,STV
13412, 0.0,10.0, 26.5,2007-06,STV
13413, 0.0,7.4, 22.5,2007-07,STV
13414, 0.0,12.9, 31.4,2007-08,STV
13415, 0.0,6.8, 20.6,2007-09,STV
13416, 25.2,3.9, 6.8,2007-10,STV
13417, 1.8,-0.2, 9.8,2007-11,STV
13418, 10.1,-10.7, -6.7,2007-12,STV
13419, 0.6,-4.1, 5.3,2008-01,STV
13420, 3.0,-4.0, 0.1,2008-02,STV
13421, 7.0,-1.1, 2.3,2008-03,STV
13422, 0.0,-5.9, 3.7,2008-04,STV
13423, 0.0,-0.9, 4.7,2008-05,STV
13424, 10.0,4.9, 7.9,2008-06,STV
13425, 2.0,14.8, 28.3,2008-07,STV
13426, 23.2,6.6, 12.2,2008-08,STV
13427, 0.8,6.1, 14.5,2008-09,STV
13428, 1.0,16.7, 25.6,2008-10,STV
13429, 14.0,6.1, 10.1,2008-11,STV
13430, 7.0,5.0, 9.4,2008-12,STV
13431, 11.2,-4.7, -1.6,2009-01,STV
13432, 11.8,-4.4, -1.5,2009-02,STV
13433, 32.8,0.1, 9.8,2009-03,STV
13434, 13.0,-3.2, 1.4,2009-04,STV
13435, 0.0,5.4, 17.6,2009-05,STV
13436, 0.0,12.6, 25.9,2009-06,STV
13437, 0.0,10.5, 25.5,2009-07,STV
13438, 0.0,18.5, 31.9,2009-08,STV
13439, 0.0,13.4, 21.2,2009-09,STV
13440, 17.0,3.0, 6.8,2009-10,STV
13441, 0.0,1.5, 7.9,2009-11,STV
13442, 0.0,-3.3, 1.3,2009-12,STV
13443, 72.0,0.2, 3.8,2010-01,STV
13444, 3.0,0.1, 5.2,2010-02,STV
13445, 0.0,3.5, 13.7,2010-03,STV
13446, 20.8,-1.0, 1.1,2010-04,STV
13447, 2.0,0.7, 10.1,2010-05,STV
13448, 6.8,6.4, 11.0,2010-06,STV
13449, 2.0,6.0, 11.0,2010-07,STV
13450, 0.0,11.9, 14.6,2010-08,STV
13451, 0.0,8.2, 17.8,2010-09,STV
13452, 0.0,12.2, 24.9,2010-10,STV
13453, 82.6,0.0, 6.9,2010-11,STV
13454, 8.0,-1.8, 1.6,2010-12,STV
13455, 0.0,-5.0, 1.6,2011-01,STV
13456, 0.0,-5.0, 3.3,2011-02,STV
13457, 16.3,-5.3, 0.7,2011-03,STV
13458, 8.0,0.1, 3.0,2011-04,STV
13459, 0.0,1.4, 11.4,2011-05,STV
13460, 3.0,4.4, 12.0,2011-06,STV
13461, 0.0,4.9, 14.2,2011-07,STV
13462, 0.0,8.0, 23.9,2011-08,STV
13463, 0.0,9.1, 14.4,2011-09,STV
13464, 5.0,4.4, 9.1,2011-10,STV
13465, 0.0,-0.6, 7.6,2011-11,STV
13466, 0.0,-2.6, 3.1,2011-12,STV
13467, 0.0,-4.0, 5.2,2012-01,STV
13468, 30.6,-1.0, 2.7,2012-02,STV
13469, 1.0,-4.3, 0.8,2012-03,STV
13470, 13.1,-2.0, 4.2,2012-04,STV
13471, 9.0,0.4, 3.3,2012-05,STV
13472, 21.0,6.8, 11.4,2012-06,STV
13473, 0.0,8.2, 14.1,2012-07,STV
13474, 0.0,11.4, 22.8,2012-08,STV
13475, 0.0,7.2, 14.8,2012-09,STV
13476, 3.0,8.7, 12.7,2012-10,STV
13477, 19.6,5.3, 9.3,2012-11,STV
13478, 76.3,-0.2, 1.8,2012-12,STV
13479, 0.0,-2.2, 7.6,2013-01,STV
13480, 0.0,0.8, 4.5,2013-02,STV
13481, 95.5,2.2, 4.5,2013-03,STV
13482, 0.0,5.6, 15.2,2013-04,STV
13483, 0.0,-2.0, 12.7,2013-05,STV
13484, 0.0,5.9, 11.9,2013-06,STV
13485, 0.0,18.0, 33.6,2013-07,STV
13486, 4.9,11.4, 23.9,2013-08,STV
13487, 0.0,14.5, 27.1,2013-09,STV
13488, 30.5,0.2, 2.9,2013-10,STV
13489, 20.9,3.5, 5.8,2013-11,STV
13490, 16.9,-1.6, 4.6,2013-12,STV
13491, 1.5,-0.5, 2.2,2014-01,STV
13492, 0.0,-5.7, -2.1,2014-02,STV
13493, 0.0,-7.2, -3.8,2014-03,STV
13494, 0.0,1.3, 12.4,2014-04,STV
13495, 0.0,11.6, 25.5,2014-05,STV
13496, 0.0,8.5, 24.2,2014-06,STV
13497, 0.0,15.1, 31.0,2014-07,STV
13498, 0.0,17.2, 30.9,2014-08,STV
13499, 0.0,9.0, 11.5,2014-09,STV
13500, 0.0,4.9, 11.6,2014-10,STV
13501, 0.0,1.4, 10.5,2014-11,STV
13502, 0.0,-6.5, -0.8,2014-12,STV
13503, 0.0,-1.2, 3.8,2015-01,STV
13504, 15.0,1.0, 2.3,2015-02,STV
13505, 0.0,-1.9, 6.8,2015-03,STV
13506, 0.0,0.2, 9.6,2015-04,STV
13507, 0.0,3.1, 11.7,2015-05,STV
13508, 0.0,9.1, 21.8,2015-06,STV
13509, 0.0,15.3, 30.1,2015-07,STV
13510, 0.0,16.6, 32.2,2015-08,STV
13511, 22.4,7.2, 10.4,2015-09,STV
13512, 0.0,10.5, 20.6,2015-10,STV
13513, 28.0,0.1, 4.6,2015-11,STV
13514, 21.0,-0.1, 4.3,2015-12,STV
13515, 0.0,-1.7, 7.3,2016-01,STV
13516, 0.0,-3.6, 4.2,2016-02,STV
13517, 45.0,-1.0, 3.3,2016-03,STV
13518, 0.0,7.3, 20.0,2016-04,STV
13519, 0.0,8.5, 22.5,2016-05,STV
13520, 14.0,9.0, 21.2,2016-06,STV
13521, 1.0,10.6, 15.5,2016-07,STV
13522, 0.0,11.0, 25.1,2016-08,STV
13523, 14.0,7.5, 12.4,2016-09,STV
13524, 11.0,5.1, 7.2,2016-10,STV
13525, 23.0,2.5, 5.0,2016-11,STV
13526, 3.0,-1.0, 2.4,2016-12,STV
13527, 1.0,-10.9, -4.3,2017-01,STV
13528, 0.0,-8.7, 0.3,2017-02,STV
13529, 7.0,-1.9, 1.0,2017-03,STV
13530, 21.0,0.0, 6.8,2017-04,STV
13531, 3.0,0.9, 11.6,2017-05,STV
13532, 13.0,7.0, 12.9,2017-06,STV
13533, 0.0,11.8, 24.6,2017-07,STV
13534, 0.0,17.5, 30.2,2017-08,STV
13535, 0.0,12.2, 27.5,2017-09,STV
13536, 0.0,3.7, 13.8,2017-10,STV
13537, 7.0,1.0, 10.2,2017-11,STV
13538, 33.2,-1.3, 0.0,2017-12,STV
13539, 0.0,-2.3, 5.4,2018-01,STV
13540, 3.0,-1.9, 2.2,2018-02,STV
13541, 13.0,-2.5, 5.3,2018-03,STV
13542, 11.0,-3.3, 4.7,2018-04,STV
13543, 0.0,3.6, 16.5,2018-05,STV
13544, 1.0,4.0, 8.7,2018-06,STV
13545, 8.0,7.3, 12.3,2018-07,STV
13546, 0.0,13.1, 25.5,2018-08,STV
13547, 0.0,8.0, 17.2,2018-09,STV
13548, 44.0,8.0, 13.6,2018-10,STV
13549, 59.0,6.4, 10.3,2018-11,STV
13550, 2.0,-0.9, 5.2,2018-12,STV
13551, 0.1,-3.6, -1.5,2019-01,STV
13552, 44.0,-0.1, 2.3,2019-02,STV
13553, 0.0,-5.9, 4.8,2019-03,STV
13554, 0.0,5.8, 16.1,2019-04,STV
13555, 0.0,3.8, 14.0,2019-05,STV
13556, 0.0,12.5, 24.0,2019-07,STV
13557, 3.0,13.5, 20.4,2019-08,STV
13558, 0.0,12.8, 18.5,2019-09,STV
13559, 0.0,3.0, 12.8,2019-10,STV
13560, 0.0,2.8, 11.3,2019-11,STV
13561, 2.0,-2.2, 1.2,2019-12,STV
13562, 7.5,-0.5, 4.8,2020-01,STV
13563, 32.3,-4.3, 5.7,2020-02,STV
13564, 2.0,-3.9, 1.4,2020-03,STV
13565, 2.0,-5.1, 3.3,2020-04,STV
13566, 0.0,2.5, 15.1,2020-05,STV
13567, 0.0,3.7, 14.7,2020-06,STV
13568, 10.0,7.4, 8.5,2020-07,STV
13569, 0.0,12.6, 26.0,2020-08,STV
13570, 0.0,9.4, 17.3,2020-09,STV
13571, 0.0,16.7, 19.9,2020-10,STV
13572, 0.0,4.7, 16.9,2020-11,STV
13573, 1.0,-1.8, 4.2,2020-12,STV
13574, 49.0,-0.2, 4.7,2021-01,STV
13575, 60.0,-0.2, 0.8,2021-02,STV
13576, 4.0,0.6, 5.4,2021-03,STV
13577, 0.0,2.0, 10.5,2021-04,STV
13578, 3.0,3.2, 12.5,2021-05,STV
13579, 0.0,11.6, 28.1,2021-06,STV
13580, 0.0,13.6, 20.3,2021-07,STV
13581, 0.0,16.8, 24.4,2021-08,STV
13582, 0.0,5.5, 19.3,2021-09,STV
13583, 0.0,4.5, 13.0,2021-10,STV
13584, 10.2,3.3, 11.9,2021-11,STV
13585, 53.0,2.7, 7.4,2021-12,STV
13586, 1.0,-10.9, -2.9,2022-01,STV
13587, 1.5,-5.0, 2.0,2022-02,STV
13588, 62.1,1.8, 4.7,2022-03,STV
13589, 2.8,-0.1, 2.9,2022-04,STV
13590, 0.2,3.7, 11.6,2022-05,STV
13591, 5.6,7.7, 20.4,2022-06,STV
13592, 0.0,10.9, 22.4,2022-07,STV
13593, 0.0,16.4, 26.4,2022-08,STV
13594, 0.4,14.8, 25.0,2022-09,STV
13595, 0.0,15.0, 26.8,2022-10,STV
13596, 0.6,-1.1, 3.7,2022-11,STV
13597, 0.1,-12.9, -6.9,2022-12,STV
13598, 6.1,-2.1, 1.4,2023-01,STV
13599, 5.1,-6.3, -2.7,2023-03,STV
13600, 31.1,-1.6, 3.6,2023-04,STV
13601, 12.6,4.8, 10.0,2023-05,STV
13602, 0.0,4.8, 19.6,2023-06,STV
13603, 3.4,9.3, 20.1,2023-07,STV
13604, 0.2,11.0, 24.3,2023-08,STV
13605, 0.3,11.6, 24.9,2023-09,STV
13606, 2.6,6.5, 17.9,2023-10,STV
13607, 7.7,3.7, 11.3,2023-11,STV
13608, 14.0,-2.1, 0.9,2023-12,STV
13609, 0.0,-1.9, 1.0,2005-01,STA
13610, 2.9,4.8, 7.6,2005-02,STA
13611, 16.7,4.5, 7.5,2005-03,STA
13612, 38.0,1.2, 7.1,2005-04,STA
13613, 0.0,5.6, 21.6,2005-05,STA
13614, 2.1,10.4, 13.5,2005-06,STA
13615, 0.0,11.5, 14.7,2005-07,STA
13616, 7.6,11.1, 22.0,2005-08,STA
13617, 0.0,11.7, 22.8,2005-09,STA
13618, 1.4,6.2, 10.4,2005-10,STA
13619, 11.5,4.9, 6.1,2005-11,STA
13620, 0.0,-3.7, -1.4,2005-12,STA
13621, 32.0,2.7, 5.7,2006-01,STA
13622, 41.5,0.2, 1.6,2006-02,STA
13623, 0.2,-0.2, 2.6,2006-03,STA
13624, 2.0,1.5, 6.2,2006-04,STA
13625, 4.6,3.1, 9.0,2006-05,STA
13626, 25.7,9.8, 15.9,2006-06,STA
13627, 0.0,8.9, 28.2,2006-07,STA
13628, 0.0,10.6, 21.1,2006-08,STA
13629, 0.0,8.4, 22.8,2006-09,STA
13630, 0.0,6.4, 15.4,2006-10,STA
13631, 0.0,-2.2, 3.7,2006-11,STA
13632, 0.0,-1.3, 0.5,2006-12,STA
13633, 53.1,0.4, 1.5,2007-01,STA
13634, 0.0,-4.0, 0.2,2007-02,STA
13635, 0.0,-4.7, 0.7,2007-03,STA
13636, 9.9,0.3, 4.5,2007-04,STA
13637, 0.5,5.8, 12.6,2007-05,STA
13638, 0.0,7.8, 25.8,2007-06,STA
13639, 0.0,6.4, 22.3,2007-07,STA
13640, 0.0,10.2, 26.7,2007-08,STA
13641, 0.0,11.3, 19.0,2007-09,STA
13642, 28.0,7.3, 10.6,2007-10,STA
13643, 1.7,1.0, 6.7,2007-11,STA
13644, 10.0,-5.5, -2.7,2007-12,STA
13645, 0.6,-1.0, 1.1,2008-01,STA
13646, 8.6,0.1, 0.8,2008-02,STA
13647, 6.8,0.0, 2.4,2008-03,STA
13648, 0.0,-2.9, 6.7,2008-04,STA
13649, 1.4,0.4, 8.0,2008-05,STA
13650, 5.8,8.0, 10.3,2008-06,STA
13651, 0.0,10.9, 27.2,2008-07,STA
13652, 24.5,9.8, 14.2,2008-08,STA
13653, 0.6,8.0, 15.1,2008-09,STA
13654, 0.0,9.5, 19.8,2008-10,STA
13655, 13.7,7.4, 11.1,2008-11,STA
13656, 4.5,4.3, 8.0,2008-12,STA
13657, 6.9,0.0, 0.4,2009-01,STA
13658, 8.0,-0.9, 0.6,2009-02,STA
13659, 32.8,0.8, 3.1,2009-03,STA
13660, 9.6,0.2, 3.2,2009-04,STA
13661, 0.5,2.9, 21.1,2009-05,STA
13662, 0.0,8.4, 25.0,2009-06,STA
13663, 0.0,8.1, 25.6,2009-07,STA
13664, 0.0,16.3, 30.9,2009-08,STA
13665, 0.0,14.3, 21.3,2009-09,STA
13666, 13.7,7.1, 9.6,2009-10,STA
13667, 0.0,3.5, 7.7,2009-11,STA
13668, 0.0,-1.6, 2.6,2009-12,STA
13669, 71.5,0.6, 3.1,2010-01,STA
13670, 2.3,1.7, 6.1,2010-02,STA
13671, 0.0,3.3, 9.7,2010-03,STA
13672, 14.2,0.3, 5.2,2010-04,STA
13673, 0.7,5.5, 10.2,2010-05,STA
13674, 4.8,8.9, 13.4,2010-06,STA
13675, 0.9,6.8, 12.7,2010-07,STA
13676, 0.0,15.3, 18.4,2010-08,STA
13677, 0.0,9.3, 16.6,2010-09,STA
13678, 0.0,9.4, 17.4,2010-10,STA
13679, 72.4,4.0, 8.9,2010-11,STA
13680, 1.2,0.0, 0.8,2010-12,STA
13681, 0.0,-6.2, -2.7,2011-01,STA
13682, 0.0,-5.3, -0.2,2011-02,STA
13683, 17.5,-0.2, 1.0,2011-03,STA
13684, 4.3,2.0, 5.7,2011-04,STA
13685, 0.0,2.4, 14.3,2011-05,STA
13686, 0.0,5.4, 14.4,2011-06,STA
13687, 0.0,7.6, 13.4,2011-07,STA
13688, 0.0,8.3, 21.8,2011-08,STA
13689, 0.0,10.5, 17.1,2011-09,STA
13690, 1.3,7.6, 11.8,2011-10,STA
13691, 0.0,2.3, 6.0,2011-11,STA
13692, 0.0,-1.4, 0.3,2011-12,STA
13693, 0.0,-0.1, 2.4,2012-01,STA
13694, 12.8,0.0, 1.4,2012-02,STA
13695, 0.2,-0.2, 2.5,2012-03,STA
13696, 12.4,0.3, 5.1,2012-04,STA
13697, 8.2,4.8, 7.6,2012-05,STA
13698, 17.4,8.7, 13.6,2012-06,STA
13699, 0.3,8.6, 15.1,2012-07,STA
13700, 0.0,13.7, 23.6,2012-08,STA
13701, 0.0,7.5, 20.6,2012-09,STA
13702, 0.0,10.2, 14.3,2012-10,STA
13703, 17.8,8.0, 10.9,2012-11,STA
13704, 71.0,3.0, 5.7,2012-12,STA
13705, 0.0,-3.7, -0.7,2013-01,STA
13706, 1.0,0.2, 2.6,2013-02,STA
13707, 117.0,1.4, 2.7,2013-03,STA
13708, 0.0,1.7, 14.9,2013-04,STA
13709, 0.0,0.3, 14.9,2013-05,STA
13710, 0.0,7.7, 16.1,2013-06,STA
13711, 0.0,12.9, 33.3,2013-07,STA
13712, 4.0,15.8, 21.9,2013-08,STA
13713, 0.0,11.6, 23.8,2013-09,STA
13714, 29.0,5.6, 8.0,2013-10,STA
13715, 18.0,7.6, 9.7,2013-11,STA
13716, 17.1,3.8, 7.5,2013-12,STA
13717, 1.0,1.4, 5.8,2014-01,STA
13718, 0.0,-3.4, 0.8,2014-02,STA
13719, 0.0,-1.3, 1.9,2014-03,STA
13720, 0.0,0.2, 14.5,2014-04,STA
13721, 0.0,7.8, 27.4,2014-05,STA
13722, 0.0,8.2, 23.4,2014-06,STA
13723, 0.0,11.0, 30.9,2014-07,STA
13724, 0.0,15.0, 30.0,2014-08,STA
13725, 0.0,13.0, 16.9,2014-09,STA
13726, 1.0,8.4, 14.8,2014-10,STA
13727, 1.0,3.8, 8.1,2014-11,STA
13728, 0.0,-5.2, -3.6,2014-12,STA
13729, 0.0,-4.2, 0.7,2015-01,STA
13730, 14.0,4.8, 6.7,2015-02,STA
13731, 0.0,-0.7, 9.3,2015-03,STA
13732, 2.0,5.0, 9.8,2015-04,STA
13733, 0.0,5.8, 13.4,2015-05,STA
13734, 0.0,12.9, 22.6,2015-06,STA
13735, 0.0,15.9, 33.6,2015-07,STA
13736, 0.0,12.7, 32.3,2015-08,STA
13737, 22.0,11.9, 14.7,2015-09,STA
13738, 0.0,7.1, 18.9,2015-10,STA
13739, 38.0,2.9, 9.0,2015-11,STA
13740, 21.0,0.3, 2.7,2015-12,STA
13741, 0.0,-5.1, -3.4,2016-01,STA
13742, 1.0,0.1, 2.0,2016-02,STA
13743, 45.0,1.4, 4.6,2016-03,STA
13744, 0.0,4.7, 20.1,2016-04,STA
13745, 0.0,6.0, 24.6,2016-05,STA
13746, 18.7,11.2, 22.5,2016-06,STA
13747, 0.0,13.0, 19.0,2016-07,STA
13748, 0.0,11.6, 26.5,2016-08,STA
13749, 8.0,12.5, 15.3,2016-09,STA
13750, 6.0,6.2, 11.6,2016-10,STA
13751, 28.3,7.4, 9.4,2016-11,STA
13752, 2.0,3.3, 5.5,2016-12,STA
13753, 1.0,-6.8, -0.3,2017-01,STA
13754, 0.0,-5.2, 0.0,2017-02,STA
13755, 16.0,0.5, 2.1,2017-03,STA
13756, 19.0,2.5, 7.4,2017-04,STA
13757, 1.6,5.5, 10.2,2017-05,STA
13758, 17.0,10.0, 15.2,2017-06,STA
13759, 0.0,11.3, 25.3,2017-07,STA
13760, 0.0,14.0, 28.5,2017-08,STA
13761, 0.0,11.7, 27.8,2017-09,STA
13762, 0.0,7.3, 13.3,2017-10,STA
13763, 8.1,5.9, 10.0,2017-11,STA
13764, 39.8,0.6, 4.0,2017-12,STA
13765, 0.0,-5.0, -1.6,2018-01,STA
13766, 5.8,0.6, 2.2,2018-02,STA
13767, 15.0,-0.3, 2.4,2018-03,STA
13768, 12.0,0.8, 7.7,2018-04,STA
13769, 0.0,7.2, 17.7,2018-05,STA
13770, 0.0,9.0, 12.8,2018-06,STA
13771, 7.0,11.2, 15.3,2018-07,STA
13772, 0.0,14.3, 25.8,2018-08,STA
13773, 0.0,11.2, 19.6,2018-09,STA
13774, 60.0,10.5, 12.9,2018-10,STA
13775, 68.0,8.6, 11.9,2018-11,STA
13776, 2.0,0.3, 3.8,2018-12,STA
13777, 0.0,-0.2, 1.5,2019-01,STA
13778, 42.0,3.0, 3.6,2019-02,STA
13779, 0.0,-4.6, 4.6,2019-03,STA
13780, 0.0,2.6, 18.5,2019-04,STA
13781, 0.0,4.2, 16.8,2019-05,STA
13782, 1.0,10.9, 26.5,2019-07,STA
13783, 0.0,13.5, 23.8,2019-08,STA
13784, 0.0,14.1, 21.7,2019-09,STA
13785, 0.0,4.1, 13.6,2019-10,STA
13786, 0.0,-0.4, 8.8,2019-11,STA
13787, 1.0,-3.4, 2.3,2019-12,STA
13788, 18.0,4.4, 7.3,2020-01,STA
13789, 56.7,0.1, 6.2,2020-02,STA
13790, 1.0,0.0, 4.7,2020-03,STA
13791, 1.0,-1.0, 6.1,2020-04,STA
13792, 2.0,5.0, 17.2,2020-05,STA
13793, 2.0,6.8, 16.8,2020-06,STA
13794, 10.0,11.2, 12.6,2020-07,STA
13795, 0.0,13.3, 27.7,2020-08,STA
13796, 0.0,12.5, 19.2,2020-09,STA
13797, 9.7,1.1, 8.6,2021-11,STA
13798, 50.0,6.8, 9.5,2021-12,STA
13799, 1.0,-10.0, -3.0,2022-01,STA
13800, 1.4,-3.0, 1.2,2022-02,STA
13801, 58.5,1.4, 5.1,2022-03,STA
13802, 2.7,3.9, 7.5,2022-04,STA
13803, 0.2,4.1, 15.1,2022-05,STA
13804, 5.3,7.5, 25.2,2022-06,STA
13805, 0.0,11.0, 25.3,2022-07,STA
13806, 0.0,15.5, 28.8,2022-08,STA
13807, 0.4,14.9, 29.2,2022-09,STA
13808, 0.0,10.0, 24.5,2022-10,STA
13809, 0.6,1.0, 6.7,2022-11,STA
13810, 0.1,-6.5, -4.1,2022-12,STA
13811, 5.7,-0.6, 2.1,2023-01,STA
13812, 4.1,-3.1, 1.3,2023-03,STA
13813, 29.3,0.7, 6.9,2023-04,STA
13814, 11.9,6.3, 14.0,2023-05,STA
13815, 0.0,5.8, 22.8,2023-06,STA
13816, 0.0,10.4, 23.6,2023-07,STA
13817, 0.2,10.9, 28.3,2023-08,STA
13818, 0.3,11.9, 30.5,2023-09,STA
13819, 0.1,4.6, 15.9,2023-10,STA
13820, 1.4,1.1, 10.9,2023-11,STA
13821, 13.2,0.1, 3.2,2023-12,STA
13822, 1.5,-5.6, 0.5,2005-01,QBY
13823, 0.2,2.5, 6.1,2005-02,QBY
13824, 0.0,3.3, 7.9,2005-03,QBY
13825, 3.7,3.8, 6.7,2005-04,QBY
13826, 0.0,6.3, 17.9,2005-05,QBY
13827, 8.8,11.1, 14.1,2005-06,QBY
13828, 0.2,13.7, 26.1,2005-07,QBY
13829, 0.0,16.2, 29.6,2005-08,QBY
13830, 0.1,11.1, 21.7,2005-09,QBY
13831, 16.9,8.0, 13.7,2005-10,QBY
13832, 16.0,4.3, 6.9,2005-11,QBY
13833, 0.6,-2.2, -0.1,2005-12,QBY
13834, 1.3,2.0, 4.8,2006-01,QBY
13835, 3.3,0.9, 5.9,2006-02,QBY
13836, 1.0,1.3, 6.7,2006-03,QBY
13837, 0.0,2.7, 11.9,2006-04,QBY
13838, 1.5,6.2, 8.4,2006-05,QBY
13839, 0.0,13.3, 21.9,2006-06,QBY
13840, 0.6,14.2, 24.6,2006-07,QBY
13841, 0.0,11.8, 20.8,2006-08,QBY
13842, 0.0,8.8, 24.5,2006-09,QBY
13843, 0.1,10.6, 21.8,2006-10,QBY
13844, 0.0,-1.6, 4.2,2006-11,QBY
13845, 0.1,-3.9, -1.3,2006-12,QBY
13846, 2.3,-2.1, -0.4,2007-01,QBY
13847, 0.0,-6.0, 3.0,2007-02,QBY
13848, 2.1,-1.6, 3.8,2007-03,QBY
13849, 0.4,2.7, 9.9,2007-04,QBY
13850, 1.4,8.2, 10.1,2007-05,QBY
13851, 0.0,12.3, 27.1,2007-06,QBY
13852, 0.0,10.4, 26.3,2007-07,QBY
13853, 0.0,14.5, 31.3,2007-08,QBY
13854, 0.0,15.3, 24.9,2007-09,QBY
13855, 7.5,7.4, 13.3,2007-10,QBY
13856, 0.3,2.7, 12.5,2007-11,QBY
13857, 0.9,-6.3, -2.5,2007-12,QBY
13858, 0.0,-2.8, -0.9,2008-01,QBY
13859, 1.7,-0.1, 2.3,2008-02,QBY
13860, 2.7,2.1, 8.3,2008-03,QBY
