ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,Station,Year,Month
 0.0,-0.2, 18.0,AKI,2023,05
 0.0,-2.5, 16.6,AKI,2023,06
 0.0,5.8, 19.6,AKI,2023,07
 3.9,10.8, 17.4,AKI,2023,08
 0.0,4.2, 25.2,AKI,2023,09
 5.9,1.8, 7.7,AKI,2023,10
 0.3,-2.6, 2.0,AKI,2023,11
 0.0,-15.1, -9.4,AKI,2023,12
 0.0,-10.9, -3.3,DBC,2005,01
 0.0,2.5, 5.1,DBC,2005,02
 0.0,0.1, 8.9,DBC,2005,03
 11.0,3.0, 7.1,DBC,2005,04
 0.0,1.2, 17.7,DBC,2005,05
 3.7,9.6, 15.4,DBC,2005,06
 1.5,12.1, 24.3,DBC,2005,07
 0.8,9.3, 30.8,DBC,2005,08
 1.4,9.5, 21.0,DBC,2005,09
 2.1,6.6, 13.4,DBC,2005,10
 10.3,4.2, 5.6,DBC,2005,11
 4.1,-4.9, -1.6,DBC,2005,12
 0.6,0.6, 4.4,DBC,2006,01
 0.4,0.1, 1.1,DBC,2006,02
 11.6,0.1, 7.9,DBC,2006,03
 1.2,2.7, 18.4,DBC,2006,04
 1.2,5.3, 8.9,DBC,2006,05
 0.0,10.2, 24.5,DBC,2006,06
 0.6,11.9, 24.2,DBC,2006,07
 0.6,7.6, 19.3,DBC,2006,08
 0.0,4.7, 25.8,DBC,2006,09
 0.2,5.7, 17.1,DBC,2006,10
 0.0,-5.7, 3.1,DBC,2006,11
 5.6,-6.7, -2.1,DBC,2006,12
 7.3,-5.4, -2.8,DBC,2007,01
 0.0,-7.7, 0.1,DBC,2007,02
 5.0,-0.8, 7.9,DBC,2007,03
 0.0,-0.5, 10.5,DBC,2007,04
 0.0,6.0, 12.8,DBC,2007,05
 0.0,8.9, 29.1,DBC,2007,06
 0.0,7.3, 29.4,DBC,2007,07
 0.0,9.2, 33.7,DBC,2007,08
 11.7,12.5, 24.9,DBC,2007,09
 6.6,6.6, 10.9,DBC,2007,10
 1.1,0.5, 6.3,DBC,2007,11
 0.0,-14.8, -7.4,DBC,2007,12
 0.0,-4.1, -1.2,DBC,2008,01
 1.0,-2.8, 1.8,DBC,2008,02
 0.2,0.1, 7.0,DBC,2008,03
 0.0,-3.1, 6.3,DBC,2008,04
 0.0,1.4, 14.1,DBC,2008,05
 0.4,7.6, 19.7,DBC,2008,06
 0.0,13.8, 28.1,DBC,2008,07
 2.3,12.2, 18.0,DBC,2008,08
 8.7,7.9, 16.7,DBC,2008,09
 0.0,4.7, 19.7,DBC,2008,10
 3.1,5.0, 13.2,DBC,2008,11
 1.5,0.5, 2.1,DBC,2008,12
 4.3,-4.4, -2.5,DBC,2009,01
 0.0,-1.5, 2.7,DBC,2009,03
 0.0,-2.8, 6.0,DBC,2009,04
 0.0,0.1, 23.6,DBC,2009,05
 0.0,6.6, 30.7,DBC,2009,06
 0.0,6.6, 30.4,DBC,2009,07
 0.2,13.2, 31.4,DBC,2009,08
 0.1,11.9, 26.8,DBC,2009,09
 2.3,5.3, 10.5,DBC,2009,10
 5.9,0.8, 6.3,DBC,2009,11
 2.5,-5.7, 0.8,DBC,2009,12
 13.7,-2.5, -1.2,DBC,2010,01
 0.9,-0.2, 1.4,DBC,2010,02
 0.5,-0.5, 12.5,DBC,2010,03
 0.5,1.4, 9.9,DBC,2010,04
 2.9,5.7, 14.1,DBC,2010,05
 9.5,9.9, 17.1,DBC,2010,06
 0.0,7.3, 18.0,DBC,2010,07
 8.4,13.2, 20.3,DBC,2010,08
 2.1,8.6, 19.7,DBC,2010,09
 0.0,3.1, 20.6,DBC,2010,10
 7.7,4.0, 5.7,DBC,2010,11
 1.0,-4.6, -0.3,DBC,2010,12
 0.0,-15.4, -9.0,DBC,2011,01
 0.0,-19.4, -2.8,DBC,2011,02
 4.3,-8.0, 1.3,DBC,2011,03
 3.5,0.0, 7.2,DBC,2011,04
 0.0,0.6, 13.3,DBC,2011,05
 3.9,6.5, 21.5,DBC,2011,06
 0.0,7.6, 17.0,DBC,2011,07
 0.0,9.1, 33.7,DBC,2011,08
 1.4,-3.8, -0.7,DBC,2011,12
 0.0,-7.2, -2.3,DBC,2012,01
 5.2,-1.7, 1.5,DBC,2012,02
 0.0,-6.2, 6.0,DBC,2012,03
 1.6,-1.2, 7.2,DBC,2012,04
 2.0,6.3, 17.3,DBC,2012,05
 19.4,8.3, 12.2,DBC,2012,06
 2.2,14.3, 23.4,DBC,2012,08
 1.4,5.6, 16.2,DBC,2012,09
 2.9,5.1, 20.8,DBC,2012,10
 3.0,4.0, 7.8,DBC,2012,11
 12.1,-0.5, 1.5,DBC,2012,12
 0.0,-5.8, -2.9,DBC,2013,01
 0.6,-1.4, 0.9,DBC,2013,02
 27.7,-1.1, 0.1,DBC,2013,03
 0.0,-2.3, 24.6,DBC,2013,04
 0.0,-2.0, 21.1,DBC,2013,05
 0.0,5.2, 16.4,DBC,2013,06
 0.0,10.3, 38.2,DBC,2013,07
 0.2,13.1, 29.2,DBC,2013,08
 0.0,6.5, 33.7,DBC,2013,09
 4.5,3.1, 9.9,DBC,2013,10
 2.5,1.9, 4.8,DBC,2013,11
 16.6,-1.3, -0.3,DBC,2013,12
 0.0,-1.4, 0.0,DBC,2014,01
 0.0,-16.0, -1.0,DBC,2014,02
 0.1,-11.8, 2.5,DBC,2014,03
 0.0,-0.9, 18.5,DBC,2014,04
 0.0,0.7, 25.7,DBC,2014,05
 0.0,4.9, 27.4,DBC,2014,06
 0.0,7.1, 34.9,DBC,2014,07
 0.0,9.6, 34.4,DBC,2014,08
 1.5,8.9, 15.0,DBC,2014,09
 2.3,4.7, 13.3,DBC,2014,10
 0.0,4.0, 10.3,DBC,2014,11
 0.2,-14.0, -8.1,DBC,2014,12
 0.3,-14.4, -9.1,DBC,2015,01
 5.3,-4.4, -1.3,DBC,2015,02
 0.0,-7.7, 6.0,DBC,2015,03
 0.3,-0.8, 8.4,DBC,2015,04
 4.1,5.6, 12.3,DBC,2015,05
 0.0,8.9, 24.7,DBC,2015,06
 0.0,13.1, 29.4,DBC,2015,07
 0.0,7.9, 34.4,DBC,2015,08
 3.9,9.0, 15.1,DBC,2015,09
 0.0,2.3, 20.0,DBC,2015,10
 9.9,4.4, 7.1,DBC,2015,11
 0.0,-4.5, -2.4,DBC,2015,12
 0.0,-19.3, -9.5,DBC,2016,01
 0.0,-2.7, 1.5,DBC,2016,02
 6.3,-0.8, 1.4,DBC,2016,03
 0.0,-1.3, 19.9,DBC,2016,04
 0.0,1.4, 26.0,DBC,2016,05
 0.0,7.4, 21.0,DBC,2016,06
 0.1,9.7, 26.1,DBC,2016,07
 0.0,7.5, 26.8,DBC,2016,08
 2.1,8.0, 20.2,DBC,2016,09
 20.6,6.7, 13.6,DBC,2016,10
 5.6,4.6, 7.5,DBC,2016,11
 1.9,0.5, 2.9,DBC,2016,12
 0.0,-10.9, -3.8,DBC,2017,01
 0.0,-18.5, -3.7,DBC,2017,02
 2.8,-4.3, 0.5,DBC,2017,03
 10.8,1.0, 5.0,DBC,2017,04
 0.0,-0.8, 14.1,DBC,2017,05
 4.4,8.6, 16.7,DBC,2017,06
 0.0,9.3, 27.3,DBC,2017,07
 0.0,8.9, 30.3,DBC,2017,08
 0.0,7.2, 30.1,DBC,2017,09
 0.0,3.1, 16.4,DBC,2017,10
 5.5,0.2, 3.2,DBC,2017,11
 0.4,1.3, 4.5,DBC,2017,12
 0.0,-23.1, -11.2,DBC,2018,01
 5.7,-1.8, 0.1,DBC,2018,02
 0.0,-2.5, 4.1,DBC,2018,03
 0.0,-2.2, 2.7,DBC,2018,04
 0.7,1.5, 17.4,DBC,2018,05
 2.6,8.9, 16.6,DBC,2018,06
 14.8,7.9, 17.1,DBC,2018,07
 0.0,14.2, 31.0,DBC,2018,08
 0.0,6.3, 21.6,DBC,2018,09
 15.3,2.4, 6.0,DBC,2018,10
 12.4,3.8, 6.6,DBC,2018,11
 0.0,-2.6, 5.1,DBC,2018,12
 0.0,-9.1, -3.3,DBC,2019,01
 47.5,-2.6, 0.1,DBC,2019,02
 0.0,-4.9, 0.4,DBC,2019,03
 0.0,-1.6, 15.7,DBC,2019,04
 6.9,2.2, 7.3,DBC,2019,05
 0.5,6.2, 24.9,DBC,2019,07
 0.0,9.8, 28.5,DBC,2019,08
 3.2,12.3, 23.9,DBC,2019,09
 0.0,1.3, 12.8,DBC,2019,10
 0.0,-7.1, 3.5,DBC,2019,11
 0.9,-8.1, -2.1,DBC,2019,12
 23.8,-1.5, 0.8,DBC,2020,01
 12.6,-1.0, 4.5,DBC,2020,02
 0.0,-1.0, 4.6,DBC,2020,03
 0.5,-1.1, 3.3,DBC,2020,04
 0.0,0.6, 15.3,DBC,2020,05
 3.6,5.6, 15.4,DBC,2020,06
 8.5,10.4, 14.6,DBC,2020,07
 1.9,12.5, 32.6,DBC,2020,08
 0.0,11.1, 17.1,DBC,2020,09
 0.0,-5.2, 7.3,DBC,2021,11
 None,3.4, 5.3,DBC,2021,12
 None,-19.4, -12.6,DBC,2022,01
 None,-6.8, -1.9,DBC,2022,02
 None,0.1, 1.9,DBC,2022,03
 0.0,-0.9, 10.8,DBC,2022,04
 0.0,2.5, 17.1,DBC,2022,05
 0.3,4.7, 25.2,DBC,2022,06
 0.7,7.3, 27.8,DBC,2022,07
 0.1,8.8, 33.9,DBC,2022,08
 0.0,9.7, 27.6,DBC,2022,09
 0.0,4.9, 19.1,DBC,2022,10
 1.1,2.1, 5.2,DBC,2022,11
 0.6,-17.3, -6.5,DBC,2022,12
 1.1,-0.4, 2.4,DBC,2023,01
 0.0,-5.3, 1.1,DBC,2023,03
 3.3,1.1, 6.1,DBC,2023,04
 0.1,3.2, 25.3,DBC,2023,05
 0.0,6.1, 26.5,DBC,2023,06
 2.9,10.4, 30.1,DBC,2023,07
 0.8,6.0, 30.5,DBC,2023,08
 1.6,11.8, 25.1,DBC,2023,09
 0.2,1.4, 17.1,DBC,2023,10
 4.9,-5.1, 3.5,DBC,2023,11
 0.6,-6.6, -3.1,DBC,2023,12
 0.7,-19.0, -9.2,BUL,2005,01
 0.0,-2.0, 9.1,BUL,2005,02
 0.0,-0.8, 12.1,BUL,2005,03
 2.8,3.1, 10.9,BUL,2005,04
 0.0,4.6, 14.8,BUL,2005,05
 10.8,9.1, 11.5,BUL,2005,06
 1.1,10.3, 25.6,BUL,2005,07
 0.0,13.9, 28.9,BUL,2005,08
 0.2,6.1, 25.3,BUL,2005,09
 4.5,5.2, 11.2,BUL,2005,10
 16.7,1.3, 5.2,BUL,2005,11
 4.0,-10.1, -4.7,BUL,2005,12
 3.2,0.1, 2.8,BUL,2006,01
 1.8,-0.9, 7.6,BUL,2006,02
 0.8,0.4, 8.2,BUL,2006,03
 0.0,2.2, 13.3,BUL,2006,04
 8.1,3.1, 8.8,BUL,2006,05
 0.0,8.8, 27.1,BUL,2006,06
 3.8,12.4, 25.3,BUL,2006,07
 0.0,6.4, 23.8,BUL,2006,08
 0.0,2.5, 22.9,BUL,2006,09
 0.3,3.1, 21.4,BUL,2006,10
 1.1,-11.6, -0.2,BUL,2006,11
 0.5,-14.9, -7.4,BUL,2006,12
 0.0,-7.7, 0.1,BUL,2007,01
 0.0,-14.6, -4.7,BUL,2007,02
 3.8,-8.3, 1.9,BUL,2007,03
 3.8,1.6, 7.3,BUL,2007,04
 0.0,7.6, 20.5,BUL,2007,05
 0.0,9.4, 27.7,BUL,2007,06
 0.0,6.7, 25.9,BUL,2007,07
 0.0,10.9, 31.9,BUL,2007,08
 2.7,12.4, 26.2,BUL,2007,09
 4.9,6.4, 12.1,BUL,2007,10
 0.0,-5.0, 9.4,BUL,2007,11
 0.1,-13.7, -9.2,BUL,2007,12
 0.0,-14.9, -7.1,BUL,2008,01
 0.0,-5.9, 2.5,BUL,2008,02
 0.0,-2.0, 8.5,BUL,2008,03
 1.1,-3.2, 4.9,BUL,2008,04
 1.0,-2.0, 13.0,BUL,2008,05
 2.7,7.3, 17.2,BUL,2008,06
 12.0,14.8, 28.3,BUL,2008,07
 0.0,9.7, 21.1,BUL,2008,08
 0.0,5.5, 17.5,BUL,2008,09
 0.0,6.1, 24.7,BUL,2008,10
 0.0,1.3, 16.0,BUL,2008,11
 0.0,1.0, 9.7,BUL,2008,12
 3.9,-14.9, -5.6,BUL,2009,01
 0.0,-3.8, 3.1,BUL,2009,03
 0.0,-2.9, 6.4,BUL,2009,04
 0.0,-0.5, 15.7,BUL,2009,05
 0.0,7.6, 17.5,BUL,2009,06
 0.0,4.6, 26.2,BUL,2009,07
 0.0,14.2, 32.8,BUL,2009,08
 0.0,14.8, 29.8,BUL,2009,09
 0.5,1.0, 11.8,BUL,2009,10
 0.0,-3.2, 10.0,BUL,2009,11
 0.0,-8.6, 0.4,BUL,2009,12
 0.0,-4.1, 3.1,BUL,2010,01
 0.0,-0.8, 4.3,BUL,2010,02
 0.0,-2.9, 12.4,BUL,2010,03
 0.0,-3.2, 7.6,BUL,2010,04
 0.0,1.9, 9.4,BUL,2010,05
 3.8,7.0, 14.5,BUL,2010,06
 0.0,6.1, 21.1,BUL,2010,07
 1.6,14.5, 25.9,BUL,2010,08
 1.4,8.1, 8.6,BUL,2010,09
 0.0,6.4, 22.9,BUL,2010,10
 0.0,3.1, 10.3,BUL,2010,11
 0.6,-2.9, -0.2,BUL,2010,12
 0.0,-16.7, -11.9,BUL,2011,01
 0.0,-21.8, -10.4,BUL,2011,02
 1.6,-8.6, -3.5,BUL,2011,03
 0.0,-0.8, 9.7,BUL,2011,04
 0.0,-2.0, 16.6,BUL,2011,05
 2.5,6.7, 17.5,BUL,2011,06
 2.7,6.4, 19.9,BUL,2011,07
 0.0,9.4, 29.8,BUL,2011,08
 0.0,-4.0, 16.0,BUL,2011,12
 0.0,-5.7, -2.9,BUL,2012,01
 1.2,-1.4, 2.8,BUL,2012,02
 1.1,0.3, 17.7,BUL,2012,04
 1.0,4.9, 11.2,BUL,2012,05
 4.6,6.9, 19.3,BUL,2012,06
 0.0,10.7, 37.4,BUL,2012,08
 0.0,10.3, 22.1,BUL,2012,09
 0.0,4.9, 33.6,BUL,2012,10
 9.0,4.8, 12.7,BUL,2012,11
 7.3,2.6, 6.9,BUL,2012,12
 0.0,-8.3, -3.2,BUL,2013,01
 0.1,-2.9, 6.3,BUL,2013,02
 0.0,1.3, 7.9,BUL,2013,03
 0.0,0.8, 19.1,BUL,2013,04
 0.0,-1.8, 12.8,BUL,2013,05
 0.0,5.3, 15.3,BUL,2013,06
 0.0,15.4, 32.9,BUL,2013,07
 22.4,14.4, 28.8,BUL,2013,08
 0.0,8.6, 29.6,BUL,2013,09
 0.2,4.4, 12.9,BUL,2013,10
 0.0,-3.6, 23.0,BUL,2013,11
 16.1,0.9, 4.7,BUL,2013,12
 0.0,-6.2, 0.8,BUL,2014,01
 0.0,-18.2, -5.3,BUL,2014,02
 0.0,-18.2, -12.4,BUL,2014,03
 0.0,-3.3, 11.5,BUL,2014,04
 0.0,4.8, 25.4,BUL,2014,05
 0.0,6.1, 22.8,BUL,2014,06
 0.0,8.6, 27.8,BUL,2014,07
 0.0,13.5, 33.7,BUL,2014,08
 0.0,8.2, 20.1,BUL,2014,09
 0.1,3.5, 16.1,BUL,2014,10
 1.0,3.4, 8.4,BUL,2014,11
 0.3,-19.3, -13.1,BUL,2014,12
 0.0,-17.1, -10.2,BUL,2015,01
 0.1,-1.3, 1.5,BUL,2015,02
 0.0,-8.1, 4.1,BUL,2015,03
 0.0,-1.0, 10.5,BUL,2015,04
 0.0,9.1, 19.6,BUL,2015,05
 4.0,9.9, 26.2,BUL,2015,06
 0.2,15.4, 30.4,BUL,2015,07
 0.0,12.0, 35.5,BUL,2015,08
 0.4,10.9, 21.7,BUL,2015,09
 0.0,4.0, 16.1,BUL,2015,10
 4.0,4.8, 8.9,BUL,2015,11
 0.0,-8.8, -5.6,BUL,2015,12
 0.0,-16.8, -10.0,BUL,2016,01
 0.0,-4.5, 2.3,BUL,2016,02
 5.1,-2.6, 4.5,BUL,2016,03
 0.0,0.7, 19.8,BUL,2016,04
 0.0,1.5, 22.1,BUL,2016,05
 0.0,8.0, 23.3,BUL,2016,06
 0.0,12.1, 30.1,BUL,2016,07
 0.0,7.4, 27.3,BUL,2016,08
 0.0,12.9, 23.6,BUL,2016,09
 8.4,5.1, 13.7,BUL,2016,10
 0.1,5.5, 8.7,BUL,2016,11
 0.0,-0.2, 1.1,BUL,2016,12
 1.4,-9.0, -3.1,BUL,2017,01
 0.0,-15.3, -3.5,BUL,2017,02
 1.7,-4.0, 1.5,BUL,2017,03
 1.1,2.1, 10.2,BUL,2017,04
 0.0,-0.3, 14.2,BUL,2017,05
 4.9,9.4, 18.0,BUL,2017,06
 0.0,13.9, 29.3,BUL,2017,07
 0.0,20.3, 32.8,BUL,2017,08
 0.0,9.4, 30.4,BUL,2017,09
 4.4,3.9, 12.3,BUL,2017,10
 2.0,0.1, 4.7,BUL,2017,11
 0.0,-0.2, 4.4,BUL,2017,12
 0.1,-17.0, -13.2,BUL,2018,01
 0.1,-3.6, 3.0,BUL,2018,02
 0.3,-0.6, 3.8,BUL,2018,03
 1.2,-4.3, 1.5,BUL,2018,04
 0.9,4.3, 14.7,BUL,2018,05
 3.8,7.8, 14.0,BUL,2018,06
 2.0,10.6, 20.1,BUL,2018,07
 1.7,11.6, 31.1,BUL,2018,08
 0.0,3.1, 18.9,BUL,2018,09
 0.0,-0.7, 7.2,BUL,2018,10
 8.0,-5.4, -3.8,BUL,2018,12
 0.0,-15.9, -10.3,BUL,2019,01
 7.0,-5.5, 0.3,BUL,2019,02
 0.6,-18.8, -7.8,BUL,2019,03
 0.0,-2.9, 6.7,BUL,2019,04
 0.1,-2.8, 5.6,BUL,2019,05
 0.0,4.4, 21.6,BUL,2019,07
 0.0,7.5, 28.4,BUL,2019,08
 0.0,7.0, 24.3,BUL,2019,09
 0.0,-15.3, -0.4,BUL,2019,11
 1.7,-18.7, -8.5,BUL,2019,12
 2.6,-4.6, -3.1,BUL,2020,01
 2.5,-6.4, 5.7,BUL,2020,02
 0.0,-7.2, 2.2,BUL,2020,03
 0.0,-11.4, -6.3,BUL,2020,04
 0.0,0.5, 11.7,BUL,2020,05
 0.2,1.7, 14.9,BUL,2020,06
 0.3,5.9, 10.6,BUL,2020,07
 0.0,17.3, 32.5,BUL,2020,08
 0.0,4.2, 24.0,BUL,2020,09
 0.0,-11.5, 0.2,BUL,2021,11
 0.0,3.6, 10.4,BUL,2021,12
 0.0,-28.9, -13.7,BUL,2022,01
 0.0,-18.1, -8.5,BUL,2022,02
 2.8,-3.0, 5.7,BUL,2022,03
 0.0,-8.5, 7.4,BUL,2022,04
 0.0,2.6, 11.1,BUL,2022,05
 0.0,3.4, 17.8,BUL,2022,06
 0.1,3.3, 24.6,BUL,2022,07
 0.0,9.6, 29.4,BUL,2022,08
 0.0,9.9, 29.5,BUL,2022,09
 0.0,3.1, 18.7,BUL,2022,10
 19.6,-3.9, 4.3,BUL,2022,11
 1.8,-17.6, -12.3,BUL,2022,12
 0.0,-8.9, -3.3,BUL,2023,01
 0.0,-10.8, -1.6,BUL,2023,03
 0.2,-3.4, 0.0,BUL,2023,04
 0.0,3.8, 21.7,BUL,2023,05
 0.0,7.3, 18.1,BUL,2023,06
 0.0,15.3, 34.7,BUL,2023,07
 0.0,12.5, 36.0,BUL,2023,08
 0.0,12.2, 27.3,BUL,2023,09
 0.0,99999.0, 12.7,BUL,2023,10
 0.0,-5.7, 4.4,BUL,2023,11
 0.6,-5.3, -3.1,BUL,2023,12
 0.0,-19.3, -7.9,BLN,2005,01
 0.0,-4.0, 2.3,BLN,2005,02
 0.0,-3.0, -0.1,BLN,2005,03
 7.0,-9.2, -3.0,BLN,2005,04
 0.0,-2.4, 9.7,BLN,2005,05
 2.8,0.0, 5.0,BLN,2005,06
 0.0,3.2, 8.2,BLN,2005,07
 5.0,3.1, 12.4,BLN,2005,08
 0.0,5.5, 10.1,BLN,2005,09
 4.0,-3.7, 4.0,BLN,2005,10
 0.0,-5.5, -0.4,BLN,2005,11
 0.0,-18.9, -12.6,BLN,2005,12
 3.8,-6.0, -3.7,BLN,2006,01
 5.0,-6.6, -3.7,BLN,2006,02
 0.0,-10.5, -4.1,BLN,2006,03
 0.6,-7.1, 2.7,BLN,2006,04
 4.0,-9.3, 5.3,BLN,2006,05
 2.1,4.8, 10.4,BLN,2006,06
 0.0,7.5, 20.2,BLN,2006,07
 0.0,2.8, 11.8,BLN,2006,08
 0.0,5.3, 20.6,BLN,2006,09
 0.0,-1.9, 7.7,BLN,2006,10
 0.4,-9.9, 3.0,BLN,2006,11
 0.0,-13.0, -2.2,BLN,2006,12
 9.0,-4.4, -1.4,BLN,2007,01
 0.0,-8.8, 0.0,BLN,2007,02
 0.0,-19.9, -6.9,BLN,2007,03
 5.2,-13.6, -5.0,BLN,2007,04
 1.5,-5.2, 3.5,BLN,2007,05
 0.0,5.4, 18.5,BLN,2007,06
 0.0,0.7, 12.2,BLN,2007,07
 0.0,6.6, 21.0,BLN,2007,08
 0.0,0.2, 10.5,BLN,2007,09
 1.0,-0.9, 1.7,BLN,2007,10
 1.1,-9.3, 0.2,BLN,2007,11
 1.2,-26.1, -20.6,BLN,2007,12
 0.0,-8.0, 0.2,BLN,2008,01
 1.0,-13.2, -7.3,BLN,2008,02
 1.0,-11.4, -3.5,BLN,2008,03
 0.0,-14.7, -0.5,BLN,2008,04
 0.0,-6.7, 4.4,BLN,2008,05
 17.0,1.1, 4.8,BLN,2008,06
 0.0,11.3, 23.8,BLN,2008,07
 2.0,1.1, 6.7,BLN,2008,08
 0.0,-1.0, 9.6,BLN,2008,09
 1.0,10.9, 19.7,BLN,2008,10
 4.0,1.2, 5.7,BLN,2008,11
 2.4,-1.9, 5.5,BLN,2008,12
 2.0,-14.9, -9.4,BLN,2009,01
 1.4,-11.8, -3.9,BLN,2009,02
 7.3,-1.9, 2.7,BLN,2009,03
 1.4,-12.1, -3.9,BLN,2009,04
 0.0,-2.3, 10.7,BLN,2009,05
 0.0,1.4, 13.9,BLN,2009,06
 0.0,1.8, 15.7,BLN,2009,07
 3.0,11.8, 23.0,BLN,2009,08
 6.6,9.9, 17.1,BLN,2009,09
 3.0,-2.7, 1.9,BLN,2009,10
 2.0,-6.9, 1.7,BLN,2009,11
 0.0,-15.0, -3.3,BLN,2009,12
 8.0,-3.5, -1.8,BLN,2010,01
 0.4,-8.0, 0.5,BLN,2010,02
 0.0,-1.0, 4.1,BLN,2010,03
 1.0,-9.5, -3.7,BLN,2010,04
 1.7,-6.6, 4.9,BLN,2010,05
 0.0,1.2, 8.4,BLN,2010,06
 5.0,-0.5, 6.1,BLN,2010,07
 0.0,8.2, 20.8,BLN,2010,08
 0.0,0.1, 13.2,BLN,2010,09
 0.0,6.3, 19.4,BLN,2010,10
 12.0,-2.8, 0.8,BLN,2010,11
 0.0,-8.8, -4.8,BLN,2010,12
 0.0,-11.3, 0.1,BLN,2011,01
 0.0,-7.0, 4.3,BLN,2011,02
 2.0,-12.4, -8.1,BLN,2011,03
 8.6,-7.0, 0.8,BLN,2011,04
 0.0,-7.1, 8.4,BLN,2011,05
 13.6,-0.1, 8.7,BLN,2011,06
 0.0,0.5, 7.5,BLN,2011,07
 0.4,0.5, 16.8,BLN,2011,08
 0.0,0.8, 5.4,BLN,2011,09
 3.0,-1.6, 4.1,BLN,2011,10
 0.0,-8.7, 1.7,BLN,2011,11
 0.0,-7.9, 1.4,BLN,2011,12
 0.0,-8.0, 2.2,BLN,2012,01
 0.0,-9.8, 2.7,BLN,2012,02
 0.0,-12.0, 0.1,BLN,2012,03
 8.4,-8.3, -1.1,BLN,2012,04
 4.4,-6.8, 0.8,BLN,2012,05
 8.6,1.4, 6.6,BLN,2012,06
 0.0,2.3, 8.1,BLN,2012,07
 0.0,5.4, 15.5,BLN,2012,08
 0.0,0.5, 10.2,BLN,2012,09
 0.0,0.5, 10.5,BLN,2012,10
 0.0,-0.8, 7.8,BLN,2012,11
 7.0,-4.3, -1.8,BLN,2012,12
 0.0,-8.9, 4.1,BLN,2013,01
 0.0,-7.6, 4.7,BLN,2013,02
 11.0,-1.6, 0.4,BLN,2013,03
 0.0,0.4, 13.7,BLN,2013,04
 0.0,-9.0, 7.7,BLN,2013,05
 3.0,-0.6, 7.9,BLN,2013,06
 0.0,15.6, 22.8,BLN,2013,07
 4.0,7.8, 18.0,BLN,2013,08
 0.0,10.5, 18.5,BLN,2013,09
 0.0,-4.0, 2.4,BLN,2013,10
 18.4,-3.5, 1.1,BLN,2013,11
 8.6,-8.7, -1.0,BLN,2013,12
 0.0,-6.0, 0.9,BLN,2014,01
 0.0,-14.0, -0.6,BLN,2014,02
 0.0,-21.0, -6.8,BLN,2014,03
 0.0,-10.0, 5.9,BLN,2014,04
 0.0,6.7, 20.0,BLN,2014,05
 0.0,4.6, 14.1,BLN,2014,06
 0.0,7.8, 20.0,BLN,2014,07
 0.0,10.5, 23.2,BLN,2014,08
 0.0,3.9, 9.3,BLN,2014,09
 0.0,-1.4, 7.2,BLN,2014,10
 0.0,-7.6, 4.5,BLN,2014,11
 0.0,-13.3, -0.9,BLN,2014,12
 0.0,-1.8, 7.8,BLN,2015,01
 0.0,-5.8, -0.7,BLN,2015,02
 0.0,-6.9, 1.0,BLN,2015,03
 0.6,-9.1, 5.2,BLN,2015,04
 0.0,-4.4, 4.8,BLN,2015,05
 2.0,5.6, 16.5,BLN,2015,06
 0.0,6.8, 24.0,BLN,2015,07
 0.0,9.7, 22.6,BLN,2015,08
 7.2,-0.1, 5.5,BLN,2015,09
 0.0,5.0, 18.0,BLN,2015,10
 6.2,-4.5, -1.3,BLN,2015,11
 4.7,-2.7, -0.7,BLN,2015,12
 0.0,-1.1, 7.4,BLN,2016,01
 2.0,-15.0, -4.7,BLN,2016,02
 6.8,-7.5, 0.0,BLN,2016,03
 0.0,2.8, 16.3,BLN,2016,04
 0.0,2.0, 17.8,BLN,2016,05
 4.0,3.6, 10.3,BLN,2016,06
 2.0,5.6, 12.2,BLN,2016,07
 0.0,4.5, 14.4,BLN,2016,08
 9.1,1.7, 5.7,BLN,2016,09
 3.6,-2.2, 4.5,BLN,2016,10
 3.0,-2.9, -0.5,BLN,2016,11
 0.4,-9.6, -2.5,BLN,2016,12
 6.0,-20.3, -12.4,BLN,2017,01
 0.0,-18.8, -6.3,BLN,2017,02
 0.0,-9.8, -4.5,BLN,2017,03
 4.0,-6.0, 9.0,BLN,2017,04
 0.0,-5.6, 6.7,BLN,2017,05
 3.0,2.2, 7.6,BLN,2017,06
 0.0,7.0, 19.4,BLN,2017,07
 0.0,9.4, 22.9,BLN,2017,08
 0.4,12.6, 18.8,BLN,2017,09
 3.0,-1.7, 2.1,BLN,2017,10
 8.0,-7.0, 0.0,BLN,2017,11
 9.5,-7.2, -5.2,BLN,2017,12
 0.0,-5.2, 6.2,BLN,2018,01
 0.0,-9.8, -2.9,BLN,2018,02
 4.0,-12.1, -3.2,BLN,2018,03
 16.0,-13.1, -3.4,BLN,2018,04
 0.0,-1.8, 11.8,BLN,2018,05
 0.0,-0.6, 3.0,BLN,2018,06
 2.0,-0.6, 9.5,BLN,2018,07
 1.0,7.6, 19.2,BLN,2018,08
 0.0,1.7, 11.7,BLN,2018,09
 13.0,-3.1, 3.7,BLN,2018,10
 17.0,-0.6, 5.9,BLN,2018,11
 0.0,-10.6, -4.7,BLN,2018,12
 2.0,-5.6, 2.5,BLN,2019,01
 10.0,-4.7, -1.0,BLN,2019,02
 0.0,-13.9, -3.4,BLN,2019,03
 0.0,-4.5, 5.9,BLN,2019,04
 0.0,-3.5, 3.9,BLN,2019,05
